unit_number,cycle,op1,op2,predicted_RUL,RUL,error,risk_level,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
3,65,-0.0005,0.0001,132.14107,130,-2.1410675048828125,Low,642.86,1591.13,1403.62,552.99,2388.15,9057.11,47.37,520.79,2388.15,8132.1,8.4622,392,38.62,23.2824
3,66,0.0043,0.0001,124.131386,129,4.868614196777344,Low,642.36,1593.86,1403.67,552.98,2388.06,9052.31,47.43,521.48,2388.16,8127.64,8.4539,393,38.76,23.2206
3,67,-0.0017,0.0002,131.62372,128,-3.62371826171875,Low,642.58,1588.38,1407.19,553.59,2388.12,9050.14,47.49,521.1,2388.09,8129.96,8.427,394,38.91,23.3668
3,68,-0.0017,-0.0005,121.55051,127,5.449493408203125,Low,642.61,1587.1,1402.64,553.24,2388.11,9052.55,47.66,521.82,2388.12,8123.9,8.5025,394,38.8,23.1527
3,69,-0.0006,-0.0004,129.31424,126,-3.314239501953125,Low,642.73,1593.78,1408.36,552.93,2388.13,9046.33,47.72,521.21,2388.1,8129.83,8.4246,393,38.74,23.1786
3,70,0.0047,0.0003,128.70486,125,-3.704864501953125,Low,642.8,1590.88,1403.08,553.58,2388.1,9053.71,47.5,521.28,2388.14,8133.05,8.4304,393,38.75,23.2726
3,71,0.0011,-0.0003,121.98111,124,2.018890380859375,Low,642.2,1592.03,1411.56,553.39,2388.11,9056.75,47.43,521.48,2388.09,8128.52,8.4327,393,38.75,23.2822
3,72,0.002,-0.0001,130.63383,123,-7.6338348388671875,Low,643.25,1588.93,1398.3,553.1,2388.18,9054.33,47.48,520.83,2388.15,8134.98,8.4195,393,38.71,23.2961
3,73,-0.0017,-0.0004,113.32623,122,8.67376708984375,Low,642.94,1582.79,1414.7,553.6,2388.14,9057.19,47.59,520.87,2388.11,8129.7,8.4571,393,38.89,23.3894
3,74,0.0026,-0.0001,125.230995,121,-4.230995178222656,Low,642.46,1588.15,1408.27,553.46,2388.16,9051.61,47.61,521.5,2388.14,8127.69,8.4202,395,38.91,23.2759
3,75,0.001,0.0005,116.7075,120,3.2925033569335938,Low,642.91,1589.72,1410.16,553.7,2388.16,9051.31,47.54,521.43,2388.14,8131.96,8.4519,395,38.84,23.3069
3,76,0.001,-0.0005,110.65576,119,8.34423828125,Low,642.27,1587.92,1400.94,552.57,2388.08,9050.24,47.67,521.16,2388.09,8133.83,8.4511,395,38.72,23.1899
3,77,-0.0026,0.0004,114.44702,118,3.552978515625,Low,642.52,1589.54,1417.26,552.92,2388.11,9053.65,47.68,521.46,2388.1,8133.66,8.4274,392,38.75,23.2234
3,78,-0.0018,0.0001,116.22221,117,0.7777862548828125,Low,642.58,1592.56,1410.4,553.29,2388.16,9046.23,47.58,521.31,2388.07,8131.09,8.4387,394,38.98,23.3004
3,79,0.0002,-0.0003,114.13233,116,1.8676681518554688,Low,642.66,1586.45,1412.77,553.18,2388.14,9052.76,47.7,521.32,2388.12,8126.75,8.4554,392,38.96,23.2545
3,80,0.0018,0.0003,113.18638,115,1.8136215209960938,Low,642.95,1595.2,1406.33,554.02,2388.12,9058.67,47.68,521.46,2388.08,8129.14,8.4259,394,38.93,23.3744
3,81,-0.0013,-0.0,120.128555,114,-6.1285552978515625,Low,642.2,1592.56,1402.49,553.49,2388.1,9052.17,47.7,520.99,2388.15,8130.23,8.4128,392,38.86,23.1784
3,82,0.0052,-0.0004,113.28942,113,-0.28942108154296875,Low,642.62,1586.48,1404.24,553.22,2388.07,9047.31,47.45,521.18,2388.11,8124.06,8.4639,393,38.66,23.3263
3,83,-0.001,-0.0003,104.20702,112,7.792976379394531,Low,642.73,1592.66,1411.4,553.3,2388.14,9050.66,47.71,521.37,2388.17,8132.57,8.4333,393,38.86,23.2346
3,84,0.0039,0.0001,106.31549,111,4.68450927734375,Low,642.72,1591.55,1409.58,553.13,2388.16,9053.21,47.59,521.23,2388.13,8134.98,8.4715,395,38.78,23.2962
3,85,-0.001,0.0005,101.71965,110,8.280349731445312,Low,642.75,1591.29,1407.71,552.91,2388.09,9056.05,47.58,521.01,2388.14,8133.36,8.4406,393,38.78,23.3777
3,86,-0.0019,-0.0004,104.26369,109,4.7363128662109375,Low,643.29,1592.97,1405.32,553.93,2388.18,9049.59,47.49,521.2,2388.11,8124.34,8.4363,393,38.86,23.187
3,87,-0.0005,-0.0001,96.27008,108,11.72991943359375,Low,643.26,1588.19,1416.54,553.58,2388.17,9047.11,47.76,521.15,2388.16,8126.81,8.4272,394,38.66,23.2381
3,88,0.0006,-0.0004,100.44815,107,6.551849365234375,Low,642.35,1596.58,1416.47,552.97,2388.1,9060.26,47.62,521.32,2388.14,8134.53,8.4659,391,38.78,23.2619
3,89,0.0001,-0.0002,97.30298,106,8.697021484375,Low,642.24,1591.76,1410.42,552.83,2388.13,9052.14,47.6,520.92,2388.07,8130.17,8.472,394,38.73,23.2722
3,90,0.0007,-0.0001,106.16304,105,-1.1630401611328125,Low,642.57,1585.42,1408.64,553.03,2388.17,9047.19,47.56,521.36,2388.1,8136.19,8.5043,393,38.77,23.3168
3,91,0.0025,0.0,111.09264,104,-7.092643737792969,Low,642.51,1591.6,1404.14,553.29,2388.14,9054.28,47.42,521.35,2388.15,8130.14,8.4529,395,38.96,23.3187
3,92,-0.0048,-0.0003,97.9441,103,5.055900573730469,Low,642.28,1593.36,1416.24,553.08,2388.14,9049.29,47.41,520.72,2388.11,8128.32,8.4676,394,38.97,23.234
3,93,0.0007,0.0004,104.58908,102,-2.589080810546875,Low,642.7,1593.29,1407.25,552.91,2388.16,9047.63,47.49,521.14,2388.16,8128.25,8.4262,395,38.8,23.1903
3,94,0.0019,0.0002,98.26977,101,2.7302322387695312,Low,642.68,1588.4,1413.49,552.83,2388.16,9056.8,47.64,521.23,2388.11,8131.83,8.4445,394,38.75,23.3715
3,95,0.0014,-0.0002,91.093155,100,8.906845092773438,Low,642.95,1595.37,1408.57,553.01,2388.1,9049.88,47.61,521.0,2388.16,8129.84,8.4695,393,38.78,23.1833
3,96,-0.0017,-0.0004,92.96739,99,6.0326080322265625,Low,642.83,1588.76,1406.08,552.93,2388.15,9053.68,47.63,521.34,2388.18,8131.72,8.4491,394,38.77,23.3385
3,97,-0.0073,-0.0003,110.370285,98,-12.370285034179688,Low,642.86,1588.9,1408.72,553.11,2388.13,9050.39,47.45,521.29,2388.16,8128.39,8.448,392,38.82,23.2457
3,98,-0.0015,0.0002,97.49755,97,-0.49755096435546875,Low,642.46,1596.3,1409.74,552.66,2388.14,9050.88,47.53,521.47,2388.16,8129.69,8.4624,394,38.99,23.2503
3,99,-0.0007,0.0003,105.921555,96,-9.921554565429688,Low,642.71,1594.95,1409.94,553.54,2388.16,9055.6,47.5,521.42,2388.19,8129.59,8.4535,393,38.94,23.2226
3,100,0.0007,0.0004,88.77793,95,6.222068786621094,Low,642.53,1600.07,1412.83,552.73,2388.11,9059.55,47.55,520.95,2388.11,8127.41,8.4299,394,38.65,23.336
3,101,0.0019,0.0,94.13363,94,-0.13362884521484375,Low,642.44,1586.97,1408.99,553.01,2388.16,9050.94,47.58,520.7,2388.12,8123.97,8.4394,393,38.73,23.1899
3,102,0.0001,-0.0,87.70556,93,5.294441223144531,Low,643.39,1589.51,1409.89,553.13,2388.14,9053.06,47.61,521.04,2388.1,8130.48,8.4504,393,38.76,23.1414
3,103,0.0011,-0.0,85.440475,92,6.5595245361328125,Low,642.8,1589.52,1411.25,553.7,2388.15,9058.64,47.53,521.29,2388.1,8131.79,8.4557,395,38.87,23.1864
3,104,0.0004,-0.0005,87.51601,91,3.4839935302734375,Low,642.91,1591.47,1409.8,553.16,2388.15,9055.53,47.78,521.5,2388.16,8133.14,8.4978,393,38.87,23.2159
3,105,0.0028,-0.0004,89.40588,90,0.5941162109375,Low,642.73,1586.09,1405.36,552.6,2388.12,9050.59,47.59,521.17,2388.18,8126.27,8.4394,395,38.76,23.3094
3,106,0.0024,0.0,77.254486,89,11.745513916015625,Low,643.21,1589.98,1414.6,552.85,2388.11,9038.06,47.75,521.1,2388.1,8128.37,8.4485,393,39.07,23.2566
3,107,0.0004,-0.0002,91.87512,88,-3.8751220703125,Low,642.79,1589.16,1408.58,552.12,2388.08,9051.52,47.57,521.5,2388.13,8127.5,8.4386,392,38.7,23.252
3,108,0.0036,-0.0001,77.986404,87,9.013595581054688,Low,643.06,1593.72,1411.86,553.06,2388.11,9055.51,47.59,521.48,2388.13,8128.84,8.4509,393,38.67,23.2485
3,109,-0.0001,0.0004,82.953316,86,3.0466842651367188,Low,643.29,1593.51,1411.08,553.16,2388.1,9052.73,47.6,521.36,2388.14,8131.9,8.4593,394,38.71,23.2187
3,110,-0.0008,-0.0,87.29886,85,-2.298858642578125,Low,642.6,1582.46,1409.54,553.1,2388.18,9046.74,47.59,521.37,2388.16,8125.34,8.4713,394,38.88,23.2921
3,111,-0.0038,-0.0002,60.136433,84,23.863567352294922,Low,643.02,1589.99,1419.21,552.84,2388.16,9049.31,47.68,520.92,2388.13,8130.51,8.4788,393,38.97,23.2875
3,112,0.0006,0.0004,57.587227,83,25.41277313232422,Medium,643.35,1592.61,1416.75,552.77,2388.12,9057.8,47.66,520.65,2388.14,8122.26,8.4778,393,38.61,23.3559
3,113,-0.0015,-0.0005,71.74483,82,10.255172729492188,Low,643.22,1595.38,1416.07,553.73,2388.12,9054.8,47.58,520.64,2388.17,8130.11,8.4495,394,38.9,23.2923
3,114,-0.0033,0.0003,69.66999,81,11.330009460449219,Low,643.17,1592.08,1419.01,552.85,2388.21,9045.45,47.82,521.74,2388.14,8131.67,8.4324,393,38.81,23.2768
3,115,0.0023,-0.0001,72.13543,80,7.864570617675781,Low,642.6,1592.38,1414.57,553.41,2388.14,9051.63,47.68,521.06,2388.17,8130.57,8.4732,393,38.85,23.2683
3,116,0.0023,-0.0004,74.70209,79,4.29791259765625,Low,642.84,1592.18,1410.33,553.66,2388.13,9058.16,47.66,520.93,2388.21,8132.2,8.4621,393,38.95,23.244
3,117,0.0022,-0.0005,61.84931,78,16.15068817138672,Low,642.61,1592.16,1418.62,552.8,2388.15,9050.37,47.81,520.78,2388.13,8126.62,8.4657,395,38.98,23.2925
3,118,-0.0019,0.0004,74.9641,77,2.0358963012695312,Low,642.52,1596.46,1411.02,553.13,2388.13,9056.8,47.73,520.71,2388.14,8129.58,8.4522,394,38.76,23.21
3,119,0.0057,-0.0003,72.16964,76,3.8303604125976562,Low,643.15,1589.86,1414.47,553.15,2388.19,9049.41,47.46,520.95,2388.18,8133.9,8.4591,393,38.78,23.187
3,120,-0.0049,-0.0004,47.61701,75,27.382991790771484,Medium,642.84,1599.49,1416.64,552.31,2388.14,9050.54,47.88,521.03,2388.14,8129.51,8.4614,394,38.69,23.1821
3,121,-0.0004,-0.0001,63.916637,74,10.083362579345703,Low,643.05,1595.36,1412.36,553.33,2388.18,9044.93,47.64,520.87,2388.15,8125.93,8.4892,392,38.79,23.1749
3,122,0.0022,-0.0005,56.28146,73,16.71854019165039,Medium,642.65,1597.83,1412.76,552.8,2388.15,9044.98,47.75,521.25,2388.2,8129.3,8.4979,393,38.61,23.2513
3,123,-0.0057,0.0002,55.72044,72,16.279560089111328,Medium,642.54,1596.49,1409.72,552.72,2388.2,9046.83,47.67,520.53,2388.16,8125.94,8.4677,394,38.65,23.233
3,124,-0.0011,0.0003,63.484047,71,7.515953063964844,Low,643.06,1590.49,1412.78,552.3,2388.13,9047.84,47.61,520.87,2388.16,8133.61,8.4551,395,38.68,23.2353
3,125,0.0014,0.0002,55.18341,70,14.81658935546875,Medium,643.24,1588.64,1412.6,553.1,2388.19,9048.12,47.62,520.13,2388.21,8128.02,8.4608,394,38.56,23.227
3,126,-0.0016,0.0004,55.47499,69,13.525009155273438,Medium,642.88,1589.75,1418.89,552.59,2388.16,9049.26,47.88,520.83,2388.14,8131.46,8.4119,395,38.93,23.274
4,1,-0.0024,0.0,189.42496,187,-2.424957275390625,Low,642.63,1589.43,1399.93,553.1,2388.05,9048.52,47.44,521.78,2388.15,8131.61,8.4195,393,38.88,23.3204
4,2,-0.0002,0.0005,189.07257,186,-3.07257080078125,Low,642.36,1591.83,1406.26,553.61,2388.11,9047.34,47.4,521.7,2388.1,8132.51,8.4099,392,38.95,23.3056
4,3,0.0021,0.0,196.58307,185,-11.58306884765625,Low,642.58,1590.84,1409.67,554.28,2388.08,9051.81,47.41,521.89,2388.07,8137.19,8.4253,391,38.63,23.3811
4,4,-0.0005,-0.0001,188.03261,184,-4.0326080322265625,Low,642.59,1589.02,1402.18,553.57,2388.11,9049.72,47.56,521.2,2388.08,8128.1,8.4205,392,38.94,23.3223
4,5,0.0003,0.0004,195.32542,183,-12.325424194335938,Low,642.29,1584.92,1410.31,553.42,2388.07,9052.16,47.35,521.42,2388.11,8135.37,8.4306,391,38.89,23.2932
4,6,0.0008,0.0001,196.46474,182,-14.464736938476562,Low,642.29,1588.37,1410.51,552.76,2388.04,9052.35,47.32,521.43,2388.11,8128.33,8.4415,393,38.97,23.4034
4,7,0.0032,-0.0003,199.58981,181,-18.589813232421875,Low,642.1,1586.93,1411.36,553.78,2388.09,9052.59,47.33,521.7,2388.09,8134.09,8.4173,393,38.73,23.368
4,8,0.0009,-0.0002,189.29677,180,-9.296768188476562,Low,642.65,1586.81,1410.31,553.9,2388.1,9048.97,47.59,521.75,2388.09,8136.4,8.4265,392,38.89,23.2685
4,9,0.0005,-0.0004,195.41309,179,-16.4130859375,Low,643.05,1585.09,1408.07,553.71,2388.06,9056.65,47.31,521.54,2388.09,8134.33,8.4267,392,38.62,23.3591
4,10,-0.003,0.0003,198.58443,178,-20.584426879882812,Low,642.55,1586.65,1411.38,554.13,2388.1,9052.12,47.44,522.37,2388.09,8135.74,8.4311,394,38.87,23.3449
4,11,0.0004,0.0005,171.11366,177,5.8863372802734375,Low,641.96,1585.37,1406.97,553.07,2388.08,9057.89,47.42,521.55,2388.12,8128.5,8.4367,393,38.89,23.2939
4,12,-0.0018,0.0002,184.4856,176,-8.485595703125,Low,642.09,1594.56,1409.7,554.18,2388.08,9051.16,47.41,521.65,2388.13,8131.14,8.4731,392,38.94,23.2587
4,13,-0.002,-0.0003,183.0088,175,-8.008804321289062,Low,642.29,1588.32,1409.92,553.54,2388.09,9050.63,47.2,521.66,2388.11,8134.18,8.4663,392,38.74,23.1774
4,14,-0.003,0.0004,185.90704,174,-11.90704345703125,Low,642.22,1587.11,1400.63,553.81,2388.08,9052.24,47.54,521.43,2388.11,8130.31,8.4328,392,38.62,23.3847
4,15,0.0012,-0.0001,172.3867,173,0.6132965087890625,Low,641.84,1590.22,1404.72,553.61,2388.08,9060.56,47.7,521.75,2388.12,8134.68,8.4208,393,38.68,23.3251
4,16,0.0,0.0003,178.6082,172,-6.6082000732421875,Low,642.21,1587.79,1414.51,553.92,2388.14,9053.25,47.36,521.48,2388.14,8136.03,8.4347,392,38.77,23.2351
4,17,-0.0031,-0.0003,180.19383,171,-9.193832397460938,Low,642.87,1593.3,1402.81,553.48,2388.09,9049.24,47.66,521.63,2388.12,8131.01,8.4409,391,38.78,23.2218
4,18,-0.0017,-0.0,208.29744,170,-38.29743957519531,Low,642.28,1581.83,1400.02,553.45,2388.04,9058.87,47.41,521.84,2388.08,8131.3,8.3925,392,38.86,23.338
4,19,-0.0005,0.0,181.6799,169,-12.679901123046875,Low,642.52,1589.28,1411.29,553.19,2388.05,9053.66,47.54,521.66,2388.11,8134.19,8.4298,393,38.93,23.2945
4,20,-0.0007,0.0002,167.97398,168,0.0260162353515625,Low,642.36,1589.97,1406.34,553.61,2388.12,9045.12,47.49,521.88,2388.12,8130.07,8.4511,392,38.85,23.2911
4,21,0.0051,0.0002,177.25755,167,-10.257553100585938,Low,642.3,1587.33,1404.82,553.47,2388.07,9048.9,47.59,521.69,2388.09,8135.09,8.4272,393,38.95,23.4119
4,22,0.0047,-0.0003,174.51064,166,-8.510635375976562,Low,642.44,1588.4,1403.71,554.1,2388.07,9051.51,47.52,521.61,2388.06,8127.23,8.4074,393,38.94,23.3281
4,23,0.0004,-0.0002,177.48553,165,-12.48553466796875,Low,642.75,1595.32,1411.22,553.25,2388.06,9048.96,47.47,521.04,2388.1,8133.89,8.4035,393,38.75,23.3945
4,24,-0.0034,0.0001,167.66623,164,-3.666229248046875,Low,642.31,1586.23,1398.85,553.43,2388.08,9054.46,47.49,521.82,2388.14,8126.9,8.4731,392,38.83,23.2984
4,25,0.0015,0.0005,191.64465,163,-28.6446533203125,Low,641.77,1596.06,1396.85,553.89,2388.09,9047.64,47.42,521.94,2388.1,8125.7,8.4512,392,38.83,23.2356
4,26,-0.0036,-0.0001,166.91702,162,-4.917022705078125,Low,642.92,1589.57,1405.38,553.98,2388.1,9054.63,47.52,521.2,2388.15,8133.7,8.4061,392,39.01,23.4108
4,27,0.0013,0.0005,170.4165,161,-9.41650390625,Low,642.6,1587.17,1394.09,553.69,2388.08,9062.95,47.48,521.97,2388.09,8133.2,8.4005,393,38.97,23.3266
4,28,-0.0041,-0.0001,174.21687,160,-14.216873168945312,Low,642.23,1585.41,1405.1,553.98,2388.08,9050.4,47.42,521.78,2388.12,8132.72,8.4232,394,38.82,23.2559
4,29,0.0025,-0.0002,164.27034,159,-5.2703399658203125,Low,643.18,1588.03,1401.49,553.1,2388.1,9052.6,47.53,521.93,2388.07,8131.01,8.4533,393,38.98,23.2714
4,30,0.0001,-0.0004,156.45247,158,1.5475311279296875,Low,642.79,1596.08,1403.26,553.74,2388.11,9054.69,47.55,521.5,2388.08,8133.48,8.4288,392,38.84,23.3403
4,31,0.0005,-0.0004,164.6606,157,-7.6605987548828125,Low,642.12,1583.81,1406.76,553.16,2388.08,9053.38,47.42,522.04,2388.1,8130.71,8.4373,392,39.01,23.2276
4,32,0.0013,0.0001,166.49419,156,-10.494186401367188,Low,642.31,1590.49,1404.87,553.07,2388.11,9060.16,47.55,521.27,2388.09,8136.21,8.4347,393,38.82,23.1465
4,33,0.0035,0.0005,175.58456,155,-20.584564208984375,Low,642.99,1589.11,1408.71,554.25,2388.02,9049.72,47.45,521.34,2388.07,8130.55,8.4324,391,38.81,23.3471
4,34,-0.0033,-0.0004,166.80367,154,-12.803665161132812,Low,642.67,1590.25,1407.98,554.39,2388.11,9053.57,47.44,521.42,2388.1,8131.68,8.4497,392,38.87,23.2793
4,35,0.0029,0.0003,159.54759,153,-6.5475921630859375,Low,642.74,1586.87,1406.68,553.31,2388.08,9054.06,47.55,521.79,2388.11,8134.54,8.4424,393,38.9,23.3058
4,36,0.003,0.0002,198.85707,152,-46.85707092285156,Low,642.39,1575.35,1408.04,553.7,2388.05,9050.39,47.34,521.42,2388.09,8133.06,8.4154,394,38.89,23.3727
4,37,-0.0016,-0.0,159.32346,151,-8.323455810546875,Low,642.34,1594.54,1411.48,553.1,2388.08,9051.53,47.5,521.68,2388.1,8134.99,8.4195,393,38.85,23.2928
4,38,-0.0002,-0.0003,182.21344,150,-32.21343994140625,Low,642.91,1589.07,1407.85,553.51,2388.02,9051.88,47.41,521.25,2388.14,8132.53,8.4293,390,38.72,23.1986
4,39,-0.0,-0.0002,177.4149,149,-28.414901733398438,Low,642.26,1591.71,1402.97,554.01,2388.14,9053.59,47.63,522.19,2388.07,8134.28,8.419,391,38.72,23.3809
4,40,-0.0012,-0.0003,154.39189,148,-6.3918914794921875,Low,642.62,1591.44,1403.57,553.97,2388.16,9050.64,47.45,520.91,2388.08,8131.49,8.4201,393,38.99,23.3558
4,41,-0.0012,0.0002,165.41862,147,-18.418624877929688,Low,642.48,1582.22,1408.36,553.33,2388.02,9056.49,47.57,521.46,2388.08,8134.02,8.4146,393,38.8,23.2161
4,42,0.0009,-0.0001,159.74303,146,-13.743026733398438,Low,642.56,1591.08,1410.23,553.99,2388.1,9048.41,47.34,521.78,2388.05,8130.87,8.446,392,38.91,23.3014
4,43,-0.001,-0.0002,148.01433,145,-3.0143280029296875,Low,642.64,1589.85,1413.24,553.12,2388.13,9050.58,47.56,521.73,2388.09,8137.91,8.4401,392,38.99,23.3934
4,44,0.0025,-0.0003,152.22548,144,-8.225479125976562,Low,643.08,1583.4,1410.64,553.41,2388.11,9051.5,47.46,521.49,2388.08,8131.97,8.4321,393,38.88,23.3138
4,45,-0.0032,0.0004,148.7692,143,-5.769195556640625,Low,642.6,1588.56,1401.74,553.94,2388.13,9057.42,47.42,521.73,2388.12,8132.55,8.4473,393,38.72,23.3552
4,46,0.0017,0.0004,152.66522,142,-10.66522216796875,Low,642.66,1588.99,1415.92,553.82,2388.14,9047.58,47.52,521.65,2388.12,8133.12,8.4265,394,38.83,23.3179
4,47,-0.0001,0.0005,138.93213,141,2.06787109375,Low,642.62,1584.98,1417.65,553.24,2388.13,9050.62,47.52,521.14,2388.1,8128.93,8.4297,394,39.01,23.2522
4,48,0.0014,-0.0002,153.22551,140,-13.225509643554688,Low,642.36,1588.73,1404.99,554.54,2388.1,9056.27,47.37,521.36,2388.08,8134.21,8.4517,394,38.9,23.2818
4,49,-0.0017,0.0003,146.90059,139,-7.9005889892578125,Low,642.12,1587.95,1403.75,553.84,2388.09,9056.47,47.31,521.78,2388.14,8131.43,8.4194,393,38.88,23.2881
4,50,0.0019,0.0005,158.35551,138,-20.355514526367188,Low,642.06,1592.43,1408.98,553.48,2388.07,9058.91,47.53,520.95,2388.08,8136.56,8.4371,393,38.92,23.3383
4,51,-0.0021,0.0002,155.53542,137,-18.535415649414062,Low,643.48,1599.9,1410.57,553.0,2388.08,9052.55,47.23,521.35,2388.11,8132.75,8.4187,393,38.85,23.2495
4,52,-0.0,-0.0003,160.26236,136,-24.262359619140625,Low,642.46,1589.6,1405.06,553.76,2388.12,9051.05,47.36,521.61,2388.06,8132.59,8.413,392,38.98,23.2774
4,53,-0.0001,0.0003,140.96437,135,-5.9643707275390625,Low,642.47,1591.38,1404.04,553.11,2388.14,9047.43,47.6,521.83,2388.14,8132.03,8.423,393,38.73,23.2939
4,54,-0.0006,-0.0002,142.65433,134,-8.654327392578125,Low,642.24,1584.04,1408.04,553.49,2388.09,9042.36,47.43,521.59,2388.08,8131.62,8.4384,392,38.83,23.346
4,55,0.0008,0.0004,146.80878,133,-13.80877685546875,Low,642.34,1594.35,1404.42,553.28,2388.11,9055.91,47.52,521.01,2388.08,8133.55,8.4536,392,38.87,23.329
4,56,0.0042,0.0003,139.42798,132,-7.427978515625,Low,643.08,1586.34,1409.02,553.11,2388.1,9047.96,47.46,521.49,2388.07,8131.28,8.4307,394,38.98,23.3576
4,57,0.0009,-0.0003,137.61465,131,-6.614654541015625,Low,642.31,1589.66,1402.8,553.27,2388.11,9054.33,47.59,521.47,2388.13,8130.15,8.4461,394,38.85,23.3993
4,58,-0.0018,0.0001,136.32823,130,-6.3282318115234375,Low,642.18,1592.13,1409.75,553.31,2388.09,9049.14,47.56,521.12,2388.09,8130.69,8.4464,393,38.62,23.3269
4,59,0.0006,-0.0004,148.82925,129,-19.829254150390625,Low,642.86,1589.74,1405.12,553.49,2388.17,9048.15,47.53,521.94,2388.07,8137.63,8.4322,393,38.81,23.3306
4,60,0.0022,-0.0002,140.333,128,-12.332992553710938,Low,642.56,1592.96,1408.14,553.78,2388.13,9055.01,47.47,521.83,2388.09,8133.68,8.4586,392,38.86,23.3472
4,61,-0.0002,0.0001,134.45209,127,-7.45208740234375,Low,641.98,1582.95,1411.08,553.4,2388.04,9049.55,47.51,521.71,2388.11,8136.59,8.4147,393,38.93,23.1831
4,62,-0.0038,-0.0004,138.02922,126,-12.029220581054688,Low,642.61,1586.55,1404.68,552.94,2388.09,9055.2,47.6,522.05,2388.07,8131.37,8.4526,394,38.94,23.2809
4,63,0.0025,-0.0001,127.15186,125,-2.1518630981445312,Low,642.78,1586.29,1414.63,553.72,2388.09,9045.71,47.54,521.6,2388.11,8134.43,8.4492,394,38.88,23.2887
4,64,-0.0019,-0.0004,144.96794,124,-20.967941284179688,Low,641.84,1587.07,1402.55,553.63,2388.14,9049.55,47.56,522.03,2388.08,8132.31,8.455,391,38.76,23.2737
4,65,-0.0031,0.0001,132.52829,123,-9.528289794921875,Low,642.53,1596.38,1408.79,553.63,2388.15,9051.38,47.71,521.35,2388.11,8139.14,8.4612,393,38.61,23.3354
4,66,0.001,0.0003,135.6553,122,-13.655303955078125,Low,642.69,1593.7,1408.28,553.47,2388.07,9048.14,47.69,521.7,2388.12,8131.62,8.4263,393,38.99,23.2943
4,67,-0.0034,-0.0002,140.89333,121,-19.893325805664062,Low,642.73,1594.68,1401.93,553.63,2388.12,9051.2,47.23,522.1,2388.15,8134.29,8.4221,393,38.88,23.3135
4,68,-0.0014,-0.0,135.61075,120,-15.610748291015625,Low,642.57,1583.28,1409.46,553.26,2388.07,9052.54,47.29,520.81,2388.1,8133.28,8.401,393,38.68,23.2252
4,69,0.0001,-0.0003,125.25024,119,-6.250236511230469,Low,642.76,1587.56,1411.8,552.66,2388.1,9050.68,47.42,521.23,2388.13,8135.86,8.4459,393,39.06,23.299
4,70,-0.0006,-0.0004,109.76824,118,8.231758117675781,Low,642.38,1588.74,1414.23,553.35,2388.08,9061.16,47.63,521.29,2388.12,8134.71,8.4436,394,38.89,23.4121
4,71,-0.0009,0.0004,124.51234,117,-7.512336730957031,Low,642.5,1594.78,1406.61,553.52,2388.1,9046.12,47.55,521.43,2388.11,8131.97,8.4082,393,38.82,23.2312
4,72,-0.001,-0.0003,117.1511,116,-1.1511001586914062,Low,643.16,1591.28,1410.92,552.82,2388.07,9058.46,47.49,521.1,2388.1,8128.51,8.4495,393,38.94,23.2547
4,73,-0.0045,0.0005,122.72965,115,-7.729652404785156,Low,642.55,1593.58,1408.49,552.82,2388.17,9055.64,47.57,521.33,2388.08,8132.99,8.4569,393,38.83,23.2707
4,74,0.0005,-0.0003,115.083015,114,-1.0830154418945312,Low,642.54,1590.95,1409.85,554.01,2388.11,9060.78,47.61,521.06,2388.12,8137.71,8.423,393,38.69,23.1736
4,75,-0.0007,0.0005,114.36798,113,-1.36798095703125,Low,642.85,1587.13,1413.85,553.16,2388.07,9054.07,47.65,521.48,2388.07,8129.5,8.4774,393,38.78,23.2761
4,76,-0.0047,-0.0004,119.08853,112,-7.088531494140625,Low,643.11,1583.44,1408.32,552.68,2388.13,9052.06,47.7,521.49,2388.15,8136.24,8.4456,393,38.92,23.2351
4,77,0.0032,0.0002,124.46877,111,-13.468772888183594,Low,642.45,1593.88,1407.84,553.61,2388.12,9052.53,47.56,521.45,2388.1,8136.31,8.451,390,38.84,23.3326
4,78,0.0019,-0.0001,115.90024,110,-5.900238037109375,Low,643.19,1583.03,1404.69,553.88,2388.11,9050.59,47.67,521.43,2388.11,8134.14,8.4294,393,38.92,23.3317
4,79,0.001,-0.0,120.5695,109,-11.569503784179688,Low,642.88,1592.36,1406.71,552.08,2388.11,9059.66,47.45,521.65,2388.15,8135.68,8.4295,394,38.82,23.365
4,80,-0.0024,0.0002,116.83769,108,-8.837692260742188,Low,642.56,1594.92,1408.49,553.02,2388.14,9050.13,47.56,521.35,2388.11,8136.51,8.4258,393,38.76,23.2736
4,81,-0.0045,-0.0005,121.06455,107,-14.064552307128906,Low,642.8,1593.64,1399.23,553.03,2388.09,9046.18,47.63,521.69,2388.15,8132.72,8.4451,392,38.75,23.3156
4,82,-0.0007,-0.0001,117.01301,106,-11.013008117675781,Low,642.48,1593.22,1409.25,553.54,2388.15,9047.78,47.63,521.45,2388.13,8131.67,8.455,394,38.77,23.287
4,83,0.0014,-0.0001,117.52656,105,-12.526557922363281,Low,642.49,1593.58,1407.82,553.75,2388.12,9048.39,47.52,520.79,2388.08,8134.94,8.4438,392,38.92,23.2948
